ID,Model_year,Memory_GB,Storage_GB,Storage_type,Memory_type,Grade,Screen_size,Touch_screen,Price_euro
2911,2022.0,16,1024,SSD,DDR4,B,"12""",Yes,625.0
2912,2014.0,6,128,HDD,DDR3,C,"14""",No,345.0
2913,2020.0,8,256,SSD,DDR4,A,"16""",No,605.0
2914,2019.0,32,256,SSD,DDR4,C,"14""",No,1045.0
2915,2020.0,16,120,SSD,DDR4,C,"16""",No,655.0
2916,2020.0,6,128,HDD,DDR4,C,"15""",No,375.0
2917,2020.0,8,512,SSD,DDR4,A,"14""",No,535.0
2918,2019.0,8,256,SSD,DDR4,C,"16""",No,465.0
2919,2019.0,4,128,SSD,DDR4,C,"14""",No,375.0
2920,2017.0,8,1024,HDD,DDR4,,"14""",No,495.0
2921,2019.0,8,256,SSD,DDR4,C,"14""",No,455.0
2922,2020.0,8,1024,SSD,DDR4,C,"15""",No,435.0
2923,2019.0,32,512,SSD,DDR4,C,"15""",No,1035.0
2924,2015.0,4,256,HDD,DDR3,A,"15""",No,365.0
2925,2020.0,8,128,SSD,DDR4,C,"15""",No,475.0
2926,2019.0,8,512,SSD,DDR4,B,"16""",No,565.0
2927,2016.0,8,120,HDD,DDR4,C,"12""",No,325.0
2928,2023.0,8,512,HDD,DDR4,B,"14""",No,385.0
2929,2017.0,16,128,SSD,DDR4,C,"14""",No,675.0
2930,2017.0,8,120,SSD,DDR4,C,"14""",No,475.0
2931,2021.0,8,128,HDD,DDR4,B,"15""",Yes,475.0
2932,2015.0,8,128,HDD,DDR3,C,"14""",No,315.0
2933,2018.0,8,512,SSD,DDR4,B,"15""",No,465.0
2934,2016.0,8,512,SSD,DDR4,C,"12""",No,445.0
2935,2019.0,4,128,SSD,DDR4,A,"16""",No,475.0
2936,2016.0,8,1024,HDD,DDR4,C,"14""",No,485.0
2937,2020.0,16,256,SSD,DDR4,C,"14""",No,505.0
2938,2017.0,8,512,HDD,DDR4,C,"15""",No,465.0
2939,2020.0,32,128,SSD,DDR4,A,"14""",No,945.0
2940,2017.0,8,128,HDD,DDR4,,"12""",No,355.0
2941,2020.0,8,256,HDD,DDR4,A,"15""",No,455.0
2942,2017.0,32,512,HDD,DDR4,C,"15""",No,915.0
2943,2020.0,16,256,SSD,DDR4,A,"12""",No,585.0
2944,2017.0,6,512,HDD,DDR4,C,"15""",No,355.0
2945,2018.0,4,2000,HDD,DDR4,C,"12""",No,375.0
2946,2019.0,16,256,SSD,DDR4,B,"15""",No,765.0
2947,2018.0,8,256,SSD,DDR4,A,"15""",No,535.0
2948,2020.0,16,256,SSD,DDR4,C,"14""",No,545.0
2949,2019.0,32,256,SSD,DDR4,C,"15""",No,955.0
2950,2016.0,8,128,HDD,DDR4,C,"14""",No,425.0
2951,2019.0,16,512,SSD,DDR4,A,"14""",No,805.0
2952,2021.0,16,512,SSD,DDR4,B,"12""",Yes,775.0
2953,2018.0,16,128,SSD,DDR4,C,"15""",No,615.0
2954,2019.0,16,128,SSD,DDR4,C,"12""",No,465.0
2955,2020.0,32,256,SSD,DDR4,C,"15""",No,1025.0
2956,2021.0,8,256,SSD,DDR4,A,"12""",No,415.0
2957,2019.0,16,256,HDD,DDR4,C,"14""",No,655.0
2958,2017.0,16,120,SSD,DDR4,C,"14""",No,685.0
2959,2019.0,8,2000,SSD,DDR4,C,"15""",No,585.0
2960,2020.0,8,256,SSD,DDR4,C,"14""",No,475.0
2961,2018.0,8,256,HDD,DDR4,A,"15""",No,415.0
2962,2021.0,32,256,SSD,DDR4,B,"12""",No,1085.0
2963,2020.0,8,256,HDD,DDR4,C,"14""",No,405.0
2964,2018.0,6,256,HDD,DDR4,C,"14""",No,385.0
2965,2020.0,32,256,SSD,DDR4,A,"15""",No,1245.0
2966,2020.0,6,128,SSD,DDR4,A,"15""",No,455.0
2967,2018.0,6,1024,HDD,DDR4,C,"15""",No,415.0
2968,2022.0,8,256,SSD,DDR4,B,"14""",No,505.0
2969,2017.0,6,512,SSD,DDR4,C,"15""",No,445.0
2970,2017.0,4,2000,HDD,DDR4,C,"12""",No,365.0
2971,2018.0,8,512,HDD,DDR4,C,"12""",No,485.0
2972,2019.0,8,512,SSD,DDR4,C,"15""",No,465.0
2973,2019.0,4,512,SSD,DDR4,A,"15""",No,485.0
2974,2021.0,8,256,SSD,DDR4,A,"16""",Yes,685.0
2975,2021.0,4,256,SSD,DDR4,C,"16""",No,385.0
2976,2020.0,6,256,SSD,DDR4,C,"12""",No,345.0
2977,2016.0,32,512,SSD,DDR4,C,"15""",No,1165.0
2978,2016.0,16,120,HDD,DDR4,C,"14""",No,615.0
2979,2014.0,8,256,SSD,DDR3,C,"12""",No,325.0
2980,2019.0,8,256,SSD,DDR4,C,"14""",No,455.0
2981,2018.0,16,1024,HDD,DDR4,C,"15""",No,735.0
2982,2017.0,8,256,HDD,DDR4,C,"12""",No,375.0
2983,2020.0,8,512,SSD,DDR4,C,"15""",No,505.0
2984,2018.0,8,512,HDD,DDR4,A,"15""",No,545.0
2985,2018.0,8,1024,SSD,DDR4,C,"14""",No,475.0
2986,2019.0,4,2000,SSD,DDR4,A,"15""",No,555.0
2987,2022.0,4,128,SSD,DDR4,C,"12""",No,225.0
2988,2022.0,8,512,SSD,DDR4,A,"14""",No,475.0
2989,2019.0,4,256,SSD,DDR4,C,"14""",No,335.0
2990,2020.0,8,1024,SSD,DDR4,B,"15""",No,535.0
2991,2021.0,8,256,SSD,DDR4,C,"12""",No,425.0
2992,2021.0,8,512,SSD,DDR4,C,"16""",Yes,505.0
2993,2018.0,8,256,HDD,DDR4,,"12""",No,385.0
2994,2017.0,16,512,HDD,DDR4,C,"14""",No,735.0
2995,2015.0,16,512,SSD,DDR3,C,"14""",No,425.0
2996,2016.0,16,120,HDD,DDR4,C,"15""",No,645.0
2997,2018.0,8,256,SSD,DDR4,C,"14""",No,485.0
2998,2019.0,16,256,SSD,DDR4,C,"14""",No,575.0
2999,2022.0,4,256,SSD,DDR4,A,"15""",No,485.0
3000,2017.0,12,512,SSD,DDR4,C,"15""",No,615.0
3001,2016.0,16,128,SSD,DDR4,C,"12""",No,665.0
3002,2020.0,4,256,SSD,DDR4,B,"15""",No,415.0
3003,2021.0,8,128,SSD,DDR4,A,"14""",No,445.0
3004,2018.0,8,256,SSD,DDR4,C,"15""",No,395.0
3005,2020.0,8,128,HDD,DDR4,A,"14""",No,505.0
3006,2019.0,8,120,SSD,DDR4,C,"15""",No,425.0
3007,2019.0,8,1024,SSD,DDR4,A,"15""",No,575.0
3008,2018.0,32,256,SSD,DDR4,A,"12""",No,965.0
3009,2020.0,8,256,SSD,DDR4,B,"12""",No,465.0
3010,2019.0,8,2000,HDD,DDR4,A,"12""",No,535.0
3011,2017.0,16,120,SSD,DDR4,C,"14""",No,635.0
3012,2018.0,8,256,SSD,DDR4,C,"15""",No,425.0
3013,2019.0,8,256,SSD,DDR4,A,"15""",No,545.0
3014,2021.0,8,1024,SSD,DDR4,C,"14""",No,395.0
3015,2018.0,32,512,HDD,DDR4,C,"15""",No,1025.0
3016,2021.0,4,2000,SSD,DDR4,C,"14""",No,385.0
3017,2021.0,8,128,HDD,DDR4,,"12""",No,335.0
3018,2019.0,32,256,HDD,DDR4,C,"15""",No,1055.0
3019,2017.0,4,512,SSD,DDR4,A,"15""",No,425.0
3020,2021.0,32,128,SSD,DDR4,A,"14""",No,1355.0
3021,2019.0,16,2000,SSD,DDR4,,"12""",No,665.0
3022,2017.0,32,256,HDD,DDR4,C,"12""",No,1075.0
3023,2022.0,16,256,HDD,DDR4,C,"12""",No,455.0
3024,2023.0,16,256,HDD,DDR4,B,"14""",No,695.0
3025,2019.0,8,256,SSD,DDR4,C,"14""",No,445.0
3026,,8,256,HDD,DDR4,C,"14""",No,455.0
3027,2021.0,8,512,SSD,DDR4,C,"15""",No,455.0
3028,2022.0,8,256,SSD,DDR4,A,"14""",Yes,545.0
3029,2018.0,16,256,SSD,DDR4,B,"12""",No,615.0
3030,2023.0,16,512,SSD,DDR4,A,"15""",No,735.0
3031,2019.0,8,256,SSD,DDR4,B,"12""",No,395.0
3032,2021.0,32,256,SSD,DDR4,A,"15""",Yes,1325.0
3033,2019.0,32,256,SSD,DDR4,A,"14""",No,1155.0
3034,2017.0,8,256,HDD,DDR4,C,"12""",No,315.0
3035,2017.0,32,512,SSD,DDR4,C,"12""",No,1055.0
3036,2017.0,4,256,SSD,DDR4,C,"14""",No,305.0
3037,2016.0,8,128,HDD,DDR4,C,"14""",No,415.0
3038,2020.0,4,120,SSD,DDR4,A,"14""",No,345.0
3039,2021.0,4,128,SSD,DDR4,C,"12""",No,295.0
3040,2019.0,16,256,SSD,DDR4,C,"16""",No,645.0
3041,2018.0,4,1024,SSD,DDR4,C,"14""",No,335.0
3042,2020.0,8,120,SSD,DDR4,A,"15""",No,505.0
3043,2018.0,8,256,SSD,DDR4,B,"15""",No,475.0
3044,2019.0,16,2000,HDD,DDR4,A,"15""",No,905.0
3045,2023.0,32,256,SSD,DDR4,C,"14""",No,1065.0
3046,2019.0,8,256,SSD,DDR4,C,"15""",No,505.0
3047,2020.0,8,256,HDD,DDR4,B,"12""",No,365.0
3048,2020.0,8,512,SSD,DDR4,C,"12""",No,425.0
3049,2020.0,4,256,SSD,DDR4,A,"12""",No,275.0
3050,2018.0,16,512,SSD,DDR4,C,"12""",No,555.0
3051,2016.0,16,512,HDD,DDR4,B,"12""",No,645.0
3052,2021.0,6,1024,SSD,DDR4,B,"12""",No,425.0
3053,2021.0,4,1024,SSD,DDR4,A,"15""",No,425.0
3054,2018.0,16,512,SSD,DDR4,A,"14""",No,785.0
3055,2021.0,8,1024,HDD,DDR4,,"15""",No,555.0
3056,2019.0,16,256,SSD,DDR4,C,"12""",No,625.0
3057,2021.0,4,512,HDD,DDR4,C,"12""",No,295.0
3058,2021.0,16,1024,SSD,DDR4,B,"12""",No,585.0
3059,2018.0,6,120,HDD,DDR4,B,"15""",No,375.0
3060,2015.0,8,512,HDD,DDR3,C,"15""",No,385.0
3061,2020.0,8,128,SSD,DDR4,A,"14""",Yes,575.0
3062,2017.0,16,512,HDD,DDR4,C,"15""",No,605.0
3063,2019.0,8,1024,SSD,DDR4,C,"15""",No,485.0
3064,2018.0,32,128,SSD,DDR4,C,"15""",No,1005.0
3065,2019.0,32,256,SSD,DDR4,C,"14""",No,1015.0
3066,2023.0,32,512,SSD,DDR4,A,"16""",No,1115.0
3067,2019.0,8,256,SSD,DDR4,A,"12""",No,495.0
3068,2019.0,16,1024,SSD,DDR4,C,"15""",No,775.0
3069,2018.0,32,1024,SSD,DDR4,A,"12""",No,1085.0
3070,2020.0,8,256,SSD,DDR4,B,"16""",Yes,495.0
3071,2021.0,16,128,SSD,DDR4,C,"16""",No,575.0
3072,2019.0,8,256,SSD,DDR4,C,"14""",No,425.0
3073,2019.0,8,128,SSD,DDR4,C,"12""",No,335.0
3074,2019.0,4,1024,HDD,DDR4,C,"14""",No,365.0
3075,2019.0,8,256,SSD,DDR4,A,"15""",No,535.0
3076,2016.0,8,512,HDD,DDR4,C,"15""",No,505.0
3077,2021.0,16,128,HDD,DDR4,C,"16""",No,745.0
3078,2020.0,8,512,SSD,DDR4,B,"14""",No,515.0
3079,2018.0,4,120,SSD,DDR4,C,"14""",No,315.0
3080,2017.0,4,256,SSD,DDR4,C,"14""",No,365.0
3081,2013.0,4,512,SSD,DDR3,C,"14""",No,335.0
3082,2019.0,8,2000,SSD,DDR4,C,"14""",No,535.0
3083,2020.0,8,256,SSD,DDR4,B,"12""",No,375.0
3084,2022.0,8,512,SSD,DDR4,A,"14""",No,535.0
3085,2017.0,8,256,HDD,DDR4,C,"15""",No,465.0
3086,2020.0,8,256,SSD,DDR4,B,"16""",No,525.0
3087,2022.0,32,512,SSD,DDR4,C,"15""",No,1015.0
3088,2021.0,8,256,SSD,DDR4,A,"15""",No,585.0
3089,2020.0,8,256,SSD,DDR4,A,"12""",No,525.0
3090,2021.0,16,2000,SSD,DDR4,A,"15""",No,865.0
3091,2018.0,8,128,SSD,DDR4,C,"15""",No,445.0
3092,2022.0,8,512,SSD,DDR4,C,"12""",No,375.0
3093,2019.0,32,128,HDD,DDR4,C,"15""",No,1095.0
3094,2018.0,8,256,SSD,DDR4,C,"14""",No,465.0
3095,2019.0,4,256,SSD,DDR4,A,"15""",No,415.0
3096,2021.0,6,512,SSD,DDR4,A,"15""",No,515.0
3097,2018.0,8,128,SSD,DDR4,A,"15""",No,515.0
3098,2015.0,8,512,HDD,DDR3,C,"14""",No,325.0
3099,2019.0,8,512,SSD,DDR4,A,"15""",No,565.0
3100,2021.0,8,256,SSD,DDR4,A,"14""",No,535.0
3101,2018.0,16,512,SSD,DDR4,B,"12""",No,595.0
3102,2020.0,12,128,HDD,DDR4,C,"16""",No,645.0
3103,2019.0,8,256,SSD,DDR4,C,"12""",No,445.0
3104,2019.0,32,512,SSD,DDR4,C,"12""",No,985.0
3105,2019.0,16,128,SSD,DDR4,B,"15""",No,715.0
3106,2021.0,4,128,SSD,DDR4,A,"16""",No,495.0
3107,2020.0,8,512,SSD,DDR4,A,"14""",No,565.0
3108,2020.0,8,128,HDD,DDR4,A,"15""",No,425.0
3109,2017.0,16,1024,HDD,DDR4,C,"15""",No,535.0
3110,2018.0,4,128,SSD,DDR4,,"15""",No,405.0
3111,2017.0,16,256,SSD,DDR4,C,"15""",No,605.0
3112,2021.0,12,256,SSD,DDR4,A,"15""",No,665.0
3113,2019.0,8,128,SSD,DDR4,A,"12""",No,375.0
3114,2017.0,8,128,HDD,DDR4,C,"12""",No,345.0
3115,2020.0,4,512,SSD,DDR4,C,"15""",No,355.0
3116,2019.0,8,128,SSD,DDR4,C,"15""",No,365.0
3117,2013.0,8,256,HDD,DDR3,C,"15""",No,365.0
3118,2021.0,4,512,SSD,DDR4,A,"15""",No,405.0
3119,2018.0,4,512,SSD,DDR4,C,"12""",No,335.0
3120,2020.0,32,512,SSD,DDR4,C,"15""",No,1095.0
3121,2020.0,4,128,SSD,DDR4,C,"15""",No,295.0
3122,2016.0,4,512,SSD,DDR4,C,"15""",No,365.0
3123,2018.0,6,256,SSD,DDR4,C,"15""",No,365.0
3124,2019.0,16,256,HDD,DDR4,A,"15""",No,835.0
3125,2017.0,8,256,HDD,DDR4,C,"12""",No,345.0
3126,2018.0,12,256,SSD,DDR4,A,"12""",No,525.0
3127,2018.0,16,256,SSD,DDR4,C,"12""",No,635.0
3128,2016.0,4,512,SSD,DDR4,A,"14""",No,405.0
3129,2023.0,4,256,SSD,DDR4,,"16""",No,445.0
3130,2020.0,6,256,HDD,DDR4,A,"14""",No,415.0
3131,2019.0,8,1024,SSD,DDR4,C,"14""",No,415.0
3132,2019.0,8,512,SSD,DDR4,C,"16""",No,455.0
3133,2019.0,8,120,SSD,DDR4,A,"15""",No,485.0
3134,2015.0,8,256,SSD,DDR3,C,"12""",No,275.0
3135,2020.0,4,1024,SSD,DDR4,C,"15""",No,395.0
3136,2014.0,8,120,HDD,DDR3,C,"15""",No,345.0
3137,2019.0,8,512,SSD,DDR4,A,"15""",No,515.0
3138,2018.0,4,256,SSD,DDR4,C,"14""",No,325.0
3139,2023.0,16,512,SSD,DDR4,B,"15""",No,765.0
3140,2019.0,32,1024,SSD,DDR4,A,"16""",No,1405.0
3141,2016.0,8,1024,SSD,DDR4,C,"12""",No,465.0
3142,2017.0,8,120,SSD,DDR4,C,"12""",No,345.0
3143,2021.0,16,512,HDD,DDR4,A,"12""",No,625.0
3144,2020.0,8,2000,SSD,DDR4,C,"14""",Yes,605.0
3145,2019.0,8,128,SSD,DDR4,C,"16""",No,475.0
3146,2019.0,16,512,HDD,DDR4,A,"14""",No,775.0
3147,2020.0,8,256,SSD,DDR4,C,"14""",No,435.0
3148,2019.0,16,256,SSD,DDR4,A,"12""",No,555.0
3149,2018.0,8,512,HDD,DDR4,C,"12""",No,335.0
3150,2019.0,16,1024,SSD,DDR4,C,"12""",No,575.0
3151,2017.0,8,256,HDD,DDR4,C,"12""",No,375.0
3152,2017.0,32,512,HDD,DDR4,C,"15""",No,905.0
3153,2020.0,12,512,HDD,DDR4,C,"14""",No,525.0
3154,2020.0,8,256,HDD,DDR4,A,"14""",No,485.0
3155,2019.0,16,128,SSD,DDR4,C,"16""",No,595.0
3156,2018.0,4,256,SSD,DDR4,C,"14""",No,335.0
3157,2020.0,32,128,HDD,DDR4,C,"15""",No,965.0
3158,2022.0,8,256,HDD,DDR4,,"14""",No,485.0
3159,2022.0,16,256,SSD,DDR4,B,"16""",Yes,805.0
3160,2024.0,8,512,SSD,DDR4,A,"14""",No,505.0
3161,2019.0,16,256,SSD,DDR4,C,"16""",No,685.0
3162,2017.0,8,256,SSD,DDR4,C,"14""",No,415.0
3163,2017.0,32,512,SSD,DDR4,C,"15""",No,975.0
3164,2023.0,32,256,SSD,DDR4,A,"15""",No,1315.0
3165,2019.0,4,128,SSD,DDR4,C,"15""",No,315.0
3166,2017.0,4,256,SSD,DDR4,C,"15""",No,385.0
3167,2018.0,16,128,SSD,DDR4,C,"15""",No,745.0
3168,2020.0,16,512,SSD,DDR4,C,"15""",No,645.0
3169,2016.0,8,256,HDD,DDR4,C,"15""",No,435.0
3170,2022.0,16,512,SSD,DDR4,A,"15""",No,655.0
3171,2015.0,8,128,SSD,DDR3,C,"15""",No,355.0
3172,2022.0,8,1024,SSD,DDR4,B,"15""",No,445.0
3173,2018.0,8,120,HDD,DDR4,A,"14""",No,525.0
3174,2018.0,8,2000,SSD,DDR4,C,"15""",No,595.0
3175,2018.0,8,512,SSD,DDR4,C,"12""",No,425.0
3176,2019.0,8,256,SSD,DDR4,C,"15""",No,485.0
3177,2019.0,8,512,SSD,DDR4,A,"14""",No,475.0
3178,2018.0,8,1024,SSD,DDR4,C,"15""",No,475.0
3179,2020.0,32,512,SSD,DDR4,C,"16""",Yes,1105.0
3180,2021.0,8,120,SSD,DDR4,C,"15""",Yes,545.0
3181,2017.0,12,1024,SSD,DDR4,C,"12""",No,515.0
3182,2018.0,16,128,HDD,DDR4,C,"15""",No,635.0
3183,2019.0,8,1024,SSD,DDR4,A,"14""",No,475.0
3184,2023.0,8,256,HDD,DDR4,B,"15""",No,445.0
3185,2020.0,6,128,SSD,DDR4,C,"14""",No,385.0
3186,2018.0,4,256,SSD,DDR4,C,"15""",No,325.0
3187,2019.0,4,512,HDD,DDR4,C,"15""",No,305.0
3188,2023.0,6,256,SSD,DDR4,A,"15""",No,495.0
3189,2017.0,16,1024,HDD,DDR4,C,"15""",No,695.0
3190,2016.0,8,256,HDD,DDR4,C,"15""",No,435.0
3191,2018.0,4,512,SSD,DDR4,C,"14""",No,295.0
3192,2014.0,16,256,SSD,DDR3,C,"14""",No,495.0
3193,2021.0,8,256,SSD,DDR4,C,"14""",No,435.0
3194,2016.0,8,512,HDD,DDR4,A,"15""",No,475.0
3195,2022.0,4,256,SSD,DDR4,B,"16""",No,445.0
3196,2016.0,6,1024,SSD,DDR4,C,"12""",No,425.0
3197,2021.0,32,128,HDD,DDR4,C,"14""",No,985.0
3198,2020.0,4,512,HDD,DDR4,C,"14""",No,315.0
3199,2019.0,16,512,SSD,DDR4,C,"12""",No,535.0
3200,2016.0,8,1024,HDD,DDR4,A,"12""",No,505.0
3201,2017.0,8,2000,HDD,DDR4,C,"15""",No,485.0
3202,2020.0,32,512,SSD,DDR4,C,"14""",No,975.0
3203,2021.0,16,256,SSD,DDR4,C,"15""",No,675.0
3204,2021.0,6,256,SSD,DDR4,A,"12""",No,325.0
3205,2022.0,4,512,SSD,DDR4,B,"14""",No,335.0
3206,2018.0,4,512,SSD,DDR4,B,"12""",No,325.0
3207,2020.0,16,256,SSD,DDR4,A,"14""",No,665.0
3208,2018.0,16,512,HDD,DDR4,C,"14""",No,605.0
3209,2020.0,8,120,SSD,DDR4,C,"15""",No,465.0
3210,2017.0,8,256,HDD,DDR4,C,"15""",No,445.0
3211,2019.0,12,256,SSD,DDR4,C,"15""",No,615.0
3212,2020.0,8,120,SSD,DDR4,B,"15""",No,515.0
3213,2017.0,8,512,SSD,DDR4,C,"14""",No,435.0
3214,2019.0,32,2000,SSD,DDR4,C,"15""",No,1135.0
3215,2022.0,4,512,SSD,DDR4,,"12""",No,315.0
3216,2018.0,8,256,SSD,DDR4,C,"12""",No,435.0
3217,2020.0,16,512,SSD,DDR4,C,"15""",No,625.0
3218,2018.0,12,256,SSD,DDR4,C,"14""",No,495.0
3219,2021.0,6,512,SSD,DDR4,C,"12""",No,375.0
3220,2021.0,8,512,SSD,DDR4,B,"14""",No,425.0
3221,2021.0,8,256,SSD,DDR4,C,"14""",No,405.0
3222,2022.0,8,512,SSD,DDR4,A,"15""",Yes,505.0
3223,2019.0,8,256,SSD,DDR4,C,"14""",No,425.0
3224,2022.0,8,256,SSD,DDR4,C,"12""",No,435.0
3225,2018.0,8,128,SSD,DDR4,C,"12""",No,285.0
3226,2019.0,16,512,HDD,DDR4,C,"14""",No,605.0
3227,2017.0,8,256,HDD,DDR4,C,"15""",No,425.0
3228,2013.0,4,512,SSD,DDR3,C,"12""",No,235.0
3229,2018.0,8,128,SSD,DDR4,A,"14""",No,425.0
3230,2021.0,8,512,SSD,DDR4,A,"14""",Yes,515.0
3231,2021.0,8,512,SSD,DDR4,B,"15""",No,435.0
3232,2020.0,4,128,SSD,DDR4,B,"15""",No,345.0
3233,2020.0,8,1024,SSD,DDR4,A,"15""",No,585.0
3234,2015.0,12,256,HDD,DDR3,C,"12""",No,285.0
3235,2021.0,16,512,HDD,DDR4,C,"12""",No,585.0
3236,2017.0,16,1024,HDD,DDR4,A,"14""",No,655.0
3237,2020.0,16,128,SSD,DDR4,C,"15""",No,645.0
3238,2017.0,32,256,HDD,DDR4,B,"15""",No,1115.0
3239,2018.0,8,512,SSD,DDR4,C,"12""",No,365.0
3240,2020.0,4,128,SSD,DDR4,B,"14""",No,415.0
3241,2019.0,6,256,SSD,DDR4,C,"14""",No,395.0
3242,2021.0,6,1024,SSD,DDR4,B,"15""",No,525.0
3243,2019.0,16,256,HDD,DDR4,C,"14""",No,615.0
3244,2021.0,8,128,SSD,DDR4,A,"15""",Yes,585.0
3245,2021.0,32,512,SSD,DDR4,C,"15""",No,985.0
3246,2018.0,8,120,HDD,DDR4,C,"14""",No,415.0
3247,2022.0,4,256,HDD,DDR4,A,"14""",No,315.0
3248,,4,256,SSD,DDR4,A,"12""",No,345.0
3249,,8,256,SSD,DDR4,A,"12""",No,525.0
3250,2016.0,8,1024,HDD,DDR4,C,"15""",No,415.0
3251,2020.0,8,256,HDD,DDR4,C,"15""",Yes,435.0
3252,2019.0,16,128,SSD,DDR4,A,"12""",No,725.0
3253,2018.0,16,128,SSD,DDR4,C,"15""",No,735.0
3254,2022.0,32,512,SSD,DDR4,C,"15""",No,1255.0
3255,2018.0,32,512,SSD,DDR4,C,"15""",No,945.0
3256,2020.0,8,256,SSD,DDR4,C,"16""",No,455.0
3257,2022.0,8,1024,SSD,DDR4,A,"15""",Yes,725.0
3258,2016.0,16,256,HDD,DDR4,A,"14""",No,665.0
3259,2019.0,8,256,SSD,DDR4,C,"14""",No,445.0
3260,2019.0,32,256,SSD,DDR4,A,"16""",No,1335.0
3261,2023.0,4,256,HDD,DDR4,C,"15""",No,295.0
3262,2018.0,32,512,SSD,DDR4,C,"15""",No,965.0
3263,2020.0,4,512,SSD,DDR4,C,"12""",No,345.0
3264,2018.0,8,128,SSD,DDR4,C,"12""",No,295.0
3265,2021.0,8,512,SSD,DDR4,B,"15""",No,465.0
3266,2021.0,8,512,SSD,DDR4,A,"15""",No,585.0
3267,2019.0,6,128,HDD,DDR4,C,"16""",No,415.0
3268,2018.0,32,256,SSD,DDR4,A,"15""",No,1375.0
3269,2018.0,8,2000,HDD,DDR4,C,"15""",No,475.0
3270,2017.0,16,256,SSD,DDR4,C,"12""",No,645.0
3271,,4,512,SSD,DDR3,C,"12""",No,245.0
3272,2018.0,4,256,HDD,DDR4,C,"14""",No,325.0
3273,2018.0,16,512,SSD,DDR4,C,"12""",No,485.0
3274,2018.0,8,1024,SSD,DDR4,C,"12""",No,395.0
3275,2021.0,16,128,SSD,DDR4,B,"12""",No,645.0
3276,2020.0,4,512,HDD,DDR4,C,"12""",No,265.0
3277,2024.0,8,256,SSD,DDR4,A,"16""",No,475.0
3278,2020.0,6,256,SSD,DDR4,B,"12""",No,365.0
3279,2017.0,8,120,HDD,DDR4,C,"15""",No,415.0
3280,2019.0,16,120,SSD,DDR4,C,"14""",No,725.0
3281,2020.0,8,512,HDD,DDR4,,"12""",No,395.0
3282,2021.0,32,128,HDD,DDR4,A,"12""",No,945.0
3283,2023.0,16,512,SSD,DDR4,B,"14""",No,795.0
3284,2014.0,8,128,HDD,DDR3,C,"15""",No,365.0
3285,2020.0,32,120,SSD,DDR4,C,"15""",No,925.0
3286,2021.0,32,256,SSD,DDR4,A,"14""",No,1075.0
3287,2023.0,4,128,SSD,DDR4,C,"12""",No,275.0
3288,2020.0,32,256,SSD,DDR4,C,"12""",No,1015.0
3289,2021.0,4,120,HDD,DDR4,C,"14""",No,315.0
3290,2016.0,8,512,SSD,DDR4,C,"15""",No,455.0
3291,2022.0,16,128,SSD,DDR4,A,"16""",No,645.0
3292,2021.0,16,512,HDD,DDR4,C,"14""",No,615.0
3293,2021.0,4,512,SSD,DDR4,C,"14""",No,365.0
3294,2020.0,16,512,SSD,DDR4,A,"14""",No,655.0
3295,2015.0,4,2000,SSD,DDR3,C,"15""",No,355.0
3296,2018.0,16,120,SSD,DDR4,C,"15""",No,545.0
3297,2019.0,8,1024,SSD,DDR4,B,"12""",No,465.0
3298,2021.0,8,512,SSD,DDR4,A,"12""",Yes,635.0
3299,2019.0,8,512,SSD,DDR4,C,"12""",No,435.0
3300,2019.0,16,512,SSD,DDR4,B,"14""",No,625.0
3301,2020.0,8,256,HDD,DDR4,A,"14""",No,425.0
3302,2021.0,8,120,SSD,DDR4,B,"15""",No,415.0
3303,2020.0,16,1024,SSD,DDR4,A,"16""",No,825.0
3304,2019.0,16,512,SSD,DDR4,C,"14""",No,555.0
3305,2019.0,16,256,SSD,DDR4,C,"14""",No,665.0
3306,2017.0,16,256,SSD,DDR4,C,"14""",No,525.0
3307,2018.0,8,512,SSD,DDR4,C,"12""",No,405.0
3308,2020.0,4,1024,SSD,DDR4,C,"15""",No,345.0
3309,2021.0,12,256,HDD,DDR4,C,"12""",No,445.0
3310,2022.0,4,256,SSD,DDR4,A,"12""",No,315.0
3311,2018.0,6,512,HDD,DDR4,C,"15""",No,375.0
3312,2018.0,8,256,HDD,DDR4,A,"12""",No,465.0
3313,2014.0,8,256,HDD,DDR3,C,"14""",No,315.0
3314,2017.0,32,128,HDD,DDR4,B,"14""",No,845.0
3315,2021.0,8,256,SSD,DDR4,A,"15""",No,565.0
3316,2020.0,16,128,SSD,DDR4,B,"12""",Yes,675.0
3317,2021.0,32,2000,SSD,DDR4,C,"15""",No,1115.0
3318,2020.0,16,1024,SSD,DDR4,C,"15""",No,685.0
3319,2018.0,8,512,SSD,DDR4,C,"15""",No,445.0
3320,2017.0,12,512,HDD,DDR4,C,"15""",No,565.0
3321,2019.0,16,256,HDD,DDR4,A,"14""",No,785.0
3322,2018.0,16,256,SSD,DDR4,A,"15""",No,805.0
3323,2019.0,6,512,SSD,DDR4,C,"12""",No,355.0
3324,2021.0,16,120,SSD,DDR4,B,"14""",Yes,815.0
3325,2022.0,8,256,SSD,DDR4,B,"14""",No,445.0
3326,2019.0,16,1024,SSD,DDR4,C,"14""",No,545.0
3327,2021.0,8,128,SSD,DDR4,A,"12""",No,415.0
3328,2017.0,16,128,HDD,DDR4,C,"14""",No,585.0
3329,2017.0,16,128,HDD,DDR4,C,"15""",No,675.0
